account_id,signup_date,quarter,quarter_start,quarter_end,active_days,usage_count,usage_hours,errors,features_used,tickets_opened,escalations,avg_satisfaction,subscription_id_asof_qend,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,end_date_inferred,account_churn_event_count_in_quarter,account_churn_event_in_quarter,account_churn_event_count_in_next_quarter,account_churn_event_in_next_quarter,account_churn_event_in_second_next_quarter,subscription_ends_in_quarter,subscription_end_in_quarter,subscription_ends_in_next_quarter,subscription_end_in_next_quarter,churn_label_q1_rolling,churn_label_q2_rolling,active_sub_at_qend,days_to_contract_end_asof_qend,satisfaction_missing_flag,usage_count_qoq_delta,usage_hours_qoq_delta,active_days_qoq_delta,errors_qoq_delta,features_used_qoq_delta,tickets_opened_qoq_delta,escalations_qoq_delta,seats_qoq_delta,mrr_amount_qoq_delta,arr_amount_qoq_delta,usage_count_roll4_mean,usage_count_vs_roll4_mean,usage_count_roll4_change,usage_hours_roll4_mean,usage_hours_vs_roll4_mean,usage_hours_roll4_change,tickets_opened_roll4_mean,tickets_opened_vs_roll4_mean,tickets_opened_roll4_change,errors_roll4_mean,errors_vs_roll4_mean,errors_roll4_change,features_used_roll4_mean,features_used_vs_roll4_mean,features_used_roll4_change,mrr_amount_roll4_mean,mrr_amount_vs_roll4_mean,mrr_amount_roll4_change,seats_roll4_mean,seats_vs_roll4_mean,seats_roll4_change,usage_drop_flag,tickets_spike_flag,downsell_flag,label_available_q1,label_available_q2
A-d62e02,2024-08-20,2024Q4,2024-10-01,2024-12-31,7.0,99.0,11.090555555555556,8.0,8.0,0.0,0.0,,S-90d405,Enterprise,6.0,1194.0,14328.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,70.0,6.814444444444445,4.0,8.0,5.0,0.0,0.0,-4.0,-796.0,-9552.0,64.0,35.0,,7.683333333333334,3.407222222222222,,0.0,0.0,,4.0,4.0,,5.5,2.5,,1592.0,-398.0,,8.0,-2.0,,0,0,1,False,False
A-d77f4c,2023-09-25,2024Q4,2024-10-01,2024-12-31,5.0,54.0,2.378888888888889,7.0,4.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,2.0,True,0.0,,,1.0,True,0.0,False,,,False,,0,-34.0,-3.938055555555555,-3.0,1.0,-4.0,0.0,0.0,-22.0,-4378.0,-52536.0,72.25,-18.25,-38.0,5.579791666666667,-3.200902777777778,-7.025555555555554,0.25,-0.25,0.0,5.75,1.25,0.0,7.25,-3.25,-7.0,1814.75,-1814.75,-294.0,10.25,-10.25,-6.0,1,0,1,False,False
A-d792a6,2023-01-23,2024Q4,2024-10-01,2024-12-31,9.0,92.0,6.071111111111111,8.0,7.0,2.0,0.0,,S-761a0f,Enterprise,65.0,12935.0,155220.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,1,-21.0,-3.7991666666666672,0.0,0.0,-2.0,2.0,0.0,7.0,12935.0,155220.0,105.75,-13.75,-19.0,9.387083333333333,-3.3159722222222223,-4.049444444444444,0.75,1.25,1.0,7.25,0.75,-1.0,8.75,-1.75,-2.0,3723.75,9211.25,11171.0,40.75,24.25,29.0,1,1,0,False,False
A-d82ef9,2024-07-02,2024Q4,2024-10-01,2024-12-31,7.0,83.0,5.416388888888889,6.0,8.0,2.0,1.0,4.0,S-5aff5f,Basic,26.0,494.0,5928.0,monthly,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,-79.0,-8.740833333333333,-8.0,-3.0,-6.0,2.0,1.0,0.0,-780.0,-9360.0,122.5,-39.5,,9.786805555555556,-4.370416666666667,,1.0,1.0,,7.5,-1.5,,11.0,-3.0,,884.0,-390.0,,26.0,0.0,,1,1,1,False,False
A-d922bf,2023-09-08,2024Q4,2024-10-01,2024-12-31,5.0,40.0,3.1019444444444444,5.0,5.0,0.0,0.0,,S-8b4074,Enterprise,9.0,1791.0,21492.0,annual,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,-18.0,-1.224166666666667,-1.0,5.0,-1.0,-1.0,0.0,-6.0,-1194.0,-14328.0,53.0,-13.0,-31.0,3.7593750000000004,-0.657430555555556,-1.7969444444444447,1.25,-1.25,-4.0,2.25,2.75,3.0,5.25,-0.25,-1.0,1194.0,597.0,1791.0,8.5,0.5,4.0,1,0,1,False,False
A-db5e9e,2024-11-09,2024Q4,2024-10-01,2024-12-31,5.0,60.0,5.373333333333333,3.0,6.0,0.0,0.0,,S-23587d,Pro,12.0,588.0,7056.0,annual,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,,,,,,,,,,,60.0,0.0,,5.373333333333333,0.0,,0.0,0.0,,3.0,0.0,,6.0,0.0,,588.0,0.0,,12.0,0.0,,0,0,0,False,False
A-dbc825,2024-01-07,2024Q4,2024-10-01,2024-12-31,10.0,118.0,7.421111111111111,9.0,10.0,1.0,1.0,5.0,S-cd6bb6,Basic,19.0,361.0,4332.0,annual,,0.0,False,0.0,,,2.0,True,0.0,False,,,True,,0,-26.0,-5.209999999999999,-3.0,4.0,-1.0,0.0,1.0,-26.0,-8594.0,-103128.0,91.75,26.25,70.0,6.576944444444445,0.8441666666666663,4.111388888888889,1.0,0.0,0.0,5.5,3.5,2.0,8.0,2.0,5.0,2965.5,-2604.5,-570.0,42.0,-23.0,0.0,0,0,1,False,False
A-dcc2f0,2023-07-22,2024Q4,2024-10-01,2024-12-31,7.0,78.0,7.844166666666666,2.0,7.0,0.0,0.0,,S-ff1b11,Basic,32.0,608.0,7296.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,-29.0,-2.672777777777778,-3.0,-1.0,-2.0,0.0,0.0,17.0,-127.0,-1524.0,116.0,-38.0,-93.0,10.270486111111111,-2.426319444444445,-3.2650000000000006,0.25,-0.25,0.0,5.25,-3.25,-7.0,10.0,-3.0,-7.0,874.75,-266.75,-470.0,22.75,9.25,10.0,1,0,1,False,False
A-dcc3f1,2023-12-27,2024Q4,2024-10-01,2024-12-31,7.0,84.0,3.9408333333333334,7.0,7.0,0.0,0.0,,S-3dc066,Basic,21.0,399.0,4788.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,34.0,0.13388888888888895,2.0,1.0,2.0,-4.0,0.0,-1.0,-3979.0,-47748.0,58.5,25.5,58.0,3.47375,0.4670833333333335,2.6119444444444446,1.75,-1.75,-2.0,4.0,3.0,7.0,5.0,2.0,5.0,1317.75,-918.75,399.0,22.5,-1.5,0.0,0,0,1,False,False
A-de24d5,2024-11-05,2024Q4,2024-10-01,2024-12-31,6.0,57.0,4.0088888888888885,0.0,5.0,1.0,0.0,,S-c98905,Pro,5.0,245.0,2940.0,monthly,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,1,,,,,,,,,,,57.0,0.0,,4.0088888888888885,0.0,,1.0,0.0,,0.0,0.0,,5.0,0.0,,245.0,0.0,,5.0,0.0,,0,0,0,False,False
A-de58ca,2023-04-13,2024Q4,2024-10-01,2024-12-31,4.0,42.0,2.7488888888888887,5.0,4.0,1.0,0.0,4.0,S-6e780e,Enterprise,36.0,7164.0,85968.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,5.0,-0.05666666666666664,-1.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,43.75,-1.75,-5.0,2.940347222222222,-0.19145833333333329,-0.4680555555555559,0.5,0.5,1.0,1.75,3.25,5.0,4.5,-0.5,0.0,3949.5,3214.5,6429.0,25.5,10.5,21.0,0,0,0,False,False
A-dec005,2023-10-13,2024Q4,2024-10-01,2024-12-31,9.0,98.0,8.722777777777777,4.0,8.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,1.0,True,0.0,,,1.0,True,0.0,False,,,False,,0,30.0,3.3516666666666657,2.0,-11.0,1.0,0.0,0.0,-21.0,-399.0,-4788.0,79.75,18.25,26.0,7.237152777777777,1.4856249999999998,1.8347222222222213,0.0,0.0,0.0,8.25,-4.25,0.0,7.75,0.25,1.0,99.75,-99.75,0.0,15.75,-15.75,-21.0,0,0,1,False,False
A-df10db,2023-06-06,2024Q4,2024-10-01,2024-12-31,8.0,85.0,8.6025,15.0,8.0,0.0,0.0,,S-fa7c1a,Enterprise,12.0,2388.0,28656.0,monthly,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,-68.0,-6.092222222222222,-4.0,9.0,-5.0,-1.0,0.0,-2.0,2122.0,25464.0,82.5,2.5,44.0,8.852638888888889,-0.25013888888888935,3.7283333333333326,0.25,-0.25,0.0,5.75,9.25,13.0,7.25,0.75,3.0,763.5,1624.5,2045.0,9.0,3.0,5.0,0,0,1,False,False
A-df1e44,2024-02-23,2024Q4,2024-10-01,2024-12-31,6.0,59.0,5.0275,1.0,6.0,1.0,0.0,,S-938952,Pro,12.0,588.0,7056.0,monthly,,2.0,True,0.0,,,1.0,True,0.0,False,,,True,,1,13.0,1.219444444444444,1.0,-2.0,2.0,1.0,0.0,0.0,-1800.0,-21600.0,44.5,14.5,31.0,3.8384027777777776,1.1890972222222222,2.0430555555555556,0.25,0.75,1.0,1.25,-0.25,1.0,4.5,1.5,3.0,801.0,-213.0,588.0,18.75,-6.75,-27.0,0,1,1,False,False
A-dfbd31,2023-12-04,2024Q4,2024-10-01,2024-12-31,5.0,40.0,5.129166666666666,2.0,4.0,1.0,0.0,,S-91c435,Basic,14.0,266.0,3192.0,monthly,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,1,-80.0,-1.7480555555555561,-4.0,-3.0,-3.0,1.0,0.0,-29.0,-1841.0,-22092.0,74.75,-34.75,-63.0,6.81375,-1.6845833333333333,-5.237222222222222,0.75,0.25,-1.0,2.0,0.0,1.0,5.25,-1.25,-3.0,1289.75,-1023.75,-2520.0,21.25,-7.25,0.0,1,1,1,False,False
A-e08cd3,2024-09-21,2024Q4,2024-10-01,2024-12-31,8.0,72.0,4.798333333333333,2.0,8.0,2.0,0.0,4.0,S-384681,Basic,67.0,1273.0,15276.0,annual,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,72.0,4.798333333333333,8.0,2.0,8.0,2.0,0.0,0.0,-2010.0,-24120.0,36.0,36.0,,2.3991666666666664,2.3991666666666664,,1.0,1.0,,1.0,1.0,,4.0,4.0,,2278.0,-1005.0,,67.0,0.0,,0,1,1,False,False
A-e1462e,2023-03-12,2024Q4,2024-10-01,2024-12-31,3.0,26.0,0.9488888888888889,1.0,3.0,0.0,0.0,,S-4a8fda,Basic,15.0,285.0,3420.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,-23.0,-2.118888888888889,-2.0,-1.0,-1.0,-1.0,0.0,-31.0,-1969.0,-23628.0,48.0,-22.0,-24.0,3.6225694444444443,-2.6736805555555554,-5.151666666666666,0.25,-0.25,0.0,2.0,-1.0,1.0,4.25,-1.25,0.0,3520.25,-3235.25,-5486.0,29.75,-14.75,-14.0,1,0,1,False,False
A-e19ff6,2023-07-28,2024Q4,2024-10-01,2024-12-31,4.0,48.0,6.105,0.0,4.0,0.0,0.0,,S-d90f0a,Pro,26.0,1274.0,15288.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-20.0,0.32361111111111196,-4.0,-4.0,-2.0,0.0,0.0,23.0,1274.0,15288.0,52.5,-4.5,0.0,4.951527777777778,1.1534722222222227,2.1186111111111114,0.25,-0.25,-1.0,1.25,-1.25,-1.0,4.5,-0.5,0.0,330.75,943.25,1274.0,11.0,15.0,12.0,1,0,0,False,False
A-e1b9cd,2023-02-26,2024Q4,2024-10-01,2024-12-31,4.0,36.0,3.366388888888889,0.0,4.0,0.0,0.0,,S-66a625,Pro,40.0,1960.0,23520.0,monthly,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,-102.0,-9.23,-10.0,-6.0,-9.0,0.0,0.0,0.0,1960.0,23520.0,105.5,-69.5,-108.0,8.999652777777778,-5.633263888888889,-8.273333333333333,0.0,0.0,0.0,7.25,-7.25,-17.0,9.75,-5.75,-8.0,870.0,1090.0,1200.0,40.0,0.0,0.0,1,0,0,False,False
A-e2cd1b,2024-02-04,2024Q4,2024-10-01,2024-12-31,7.0,60.0,6.560833333333333,4.0,6.0,0.0,0.0,,S-3f18be,Enterprise,16.0,3184.0,38208.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,2.0,1.9141666666666666,1.0,4.0,1.0,-1.0,0.0,-29.0,979.0,11748.0,70.5,-10.5,-41.0,6.012777777777778,0.5480555555555551,-1.1886111111111113,0.25,-0.25,0.0,2.75,1.25,-1.0,6.75,-0.75,-4.0,1556.25,1627.75,2348.0,30.0,-14.0,-28.0,0,0,1,False,False
A-e351e1,2024-09-26,2024Q4,2024-10-01,2024-12-31,6.0,69.0,6.571111111111111,3.0,6.0,2.0,0.0,3.5,,none,0.0,0.0,0.0,none,,3.0,True,0.0,,,1.0,True,0.0,False,,,False,,0,19.0,1.0311111111111106,2.0,-1.0,1.0,1.0,0.0,-33.0,-627.0,-7524.0,59.5,9.5,,6.055555555555555,0.5155555555555553,,1.5,0.5,,3.5,-0.5,,5.5,0.5,,313.5,-313.5,,16.5,-16.5,,0,1,1,False,False
A-e36807,2024-05-17,2024Q4,2024-10-01,2024-12-31,10.0,89.0,9.444444444444445,1.0,9.0,0.0,0.0,,S-003647,Enterprise,9.0,1791.0,21492.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,68.0,8.153055555555556,7.0,-2.0,6.0,-1.0,0.0,-17.0,1297.0,15564.0,68.33333333333333,20.66666666666667,,6.992222222222222,2.4522222222222227,,0.6666666666666666,-0.6666666666666666,,5.0,-4.0,,6.333333333333333,2.666666666666667,,1382.3333333333333,408.66666666666674,,24.333333333333332,-15.333333333333332,,0,0,1,False,False
A-e3bd71,2023-03-25,2024Q4,2024-10-01,2024-12-31,12.0,120.0,10.507222222222222,6.0,11.0,0.0,0.0,,S-eccbe0,Pro,31.0,1519.0,18228.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,62.0,6.058888888888888,6.0,1.0,5.0,0.0,0.0,-10.0,740.0,8880.0,80.5,39.5,45.0,7.266736111111111,3.2404861111111103,3.0102777777777767,0.25,-0.25,-1.0,3.5,2.5,5.0,7.5,3.5,3.0,2311.5,-792.5,-4650.0,36.0,-5.0,0.0,0,0,1,False,False
A-e40f45,2024-04-18,2024Q4,2024-10-01,2024-12-31,10.0,84.0,6.620277777777778,3.0,9.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,1.0,True,0.0,,,1.0,True,0.0,False,,,False,,0,58.0,3.926388888888889,7.0,1.0,6.0,-1.0,0.0,-21.0,0.0,0.0,56.666666666666664,27.333333333333336,,4.97675925925926,1.6435185185185182,,0.3333333333333333,-0.3333333333333333,,2.6666666666666665,0.3333333333333335,,6.0,3.0,,133.0,-133.0,,14.0,-14.0,,0,0,1,False,False
A-e4144b,2024-10-22,2024Q4,2024-10-01,2024-12-31,8.0,75.0,3.8766666666666665,6.0,8.0,0.0,0.0,,S-35c8a3,Enterprise,41.0,8159.0,97908.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,,,,,,,,,,,75.0,0.0,,3.8766666666666665,0.0,,0.0,0.0,,6.0,0.0,,8.0,0.0,,8159.0,0.0,,41.0,0.0,,0,0,0,False,False
A-e43bf7,2023-03-24,2024Q4,2024-10-01,2024-12-31,4.0,38.0,2.6166666666666667,1.0,3.0,2.0,0.0,3.5,S-ee2669,Enterprise,44.0,8756.0,105072.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,21.0,0.9511111111111112,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,38.25,-0.25,-4.0,2.823125,-0.2064583333333334,-1.4069444444444446,1.25,0.75,2.0,3.25,-2.25,-3.0,3.25,-0.25,0.0,5456.0,3300.0,6600.0,44.0,0.0,0.0,0,1,0,False,False
A-e4bf56,2024-10-28,2024Q4,2024-10-01,2024-12-31,8.0,71.0,6.5875,2.0,8.0,0.0,0.0,,S-51569a,Enterprise,22.0,4378.0,52536.0,monthly,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,,,,,,,,,,,71.0,0.0,,6.5875,0.0,,0.0,0.0,,2.0,0.0,,8.0,0.0,,4378.0,0.0,,22.0,0.0,,0,0,0,False,False
A-e51ec7,2023-09-23,2024Q4,2024-10-01,2024-12-31,3.0,33.0,2.7983333333333333,0.0,3.0,1.0,0.0,5.0,S-2852dd,Enterprise,10.0,1990.0,23880.0,monthly,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,0,8.0,0.40027777777777773,0.0,-2.0,0.0,1.0,0.0,8.0,1990.0,23880.0,47.5,-14.5,-49.0,4.495763888888889,-1.6974305555555556,-3.6747222222222224,0.25,0.75,1.0,1.5,-1.5,-2.0,4.5,-1.5,-4.0,546.5,1443.5,1990.0,5.25,4.75,5.0,0,1,0,False,False
A-e5d6ab,2023-04-15,2024Q4,2024-10-01,2024-12-31,9.0,93.0,7.671944444444445,8.0,9.0,0.0,0.0,,S-7b211a,Pro,32.0,1568.0,18816.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,62.0,5.2636111111111115,6.0,5.0,6.0,-1.0,0.0,-7.0,827.0,9924.0,56.5,36.5,33.0,4.500208333333333,3.1717361111111115,3.0313888888888894,0.5,-0.5,0.0,4.25,3.75,6.0,5.5,3.5,3.0,1366.25,201.75,-1417.0,23.75,8.25,17.0,0,0,1,False,False
A-e60f9d,2024-08-26,2024Q4,2024-10-01,2024-12-31,5.0,62.0,5.204722222222222,0.0,5.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,2.0,True,0.0,False,,,False,,0,-27.0,-0.4463888888888885,-5.0,-3.0,-4.0,0.0,0.0,-29.0,-1421.0,-17052.0,75.5,-13.5,,5.4279166666666665,-0.22319444444444425,,0.0,0.0,,1.5,-1.5,,7.0,-2.0,,710.5,-710.5,,14.5,-14.5,,1,0,1,False,False
A-e61e98,2023-10-20,2024Q4,2024-10-01,2024-12-31,3.0,18.0,0.855,3.0,3.0,1.0,0.0,,S-05b245,Enterprise,34.0,6766.0,81192.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,1,-139.0,-9.52,-12.0,-6.0,-11.0,1.0,0.0,0.0,0.0,0.0,66.5,-48.5,0.0,4.628472222222222,-3.7734722222222223,0.053333333333333344,0.5,0.5,0.0,4.0,-1.0,3.0,6.25,-3.25,1.0,3563.5,3202.5,6405.0,26.5,7.5,15.0,1,1,0,False,False
A-e693b6,2023-05-25,2024Q4,2024-10-01,2024-12-31,4.0,43.0,2.101111111111111,2.0,4.0,0.0,0.0,,S-770d98,Enterprise,55.0,10945.0,131340.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,3.0,-0.4436111111111112,-1.0,1.0,-1.0,0.0,0.0,0.0,9900.0,118800.0,85.25,-42.25,-70.0,6.33125,-4.230138888888889,-5.744166666666667,0.0,0.0,0.0,3.25,-1.25,1.0,7.5,-3.5,-4.0,3671.25,7273.75,10945.0,55.0,0.0,0.0,0,0,0,False,False
A-e6afc1,2023-02-24,2024Q4,2024-10-01,2024-12-31,5.0,41.0,3.488611111111111,0.0,5.0,0.0,0.0,,S-aaed3e,Pro,9.0,0.0,0.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-24.0,-3.059722222222222,-2.0,-7.0,-1.0,0.0,0.0,7.0,-98.0,-1176.0,62.25,-21.25,-60.0,5.311875000000001,-1.8232638888888895,-6.679166666666666,0.0,0.0,0.0,3.5,-3.5,-6.0,6.25,-1.25,-5.0,869.75,-869.75,-3332.0,20.0,-11.0,-59.0,1,0,1,False,False
A-e7a1e2,2024-06-23,2024Q4,2024-10-01,2024-12-31,10.0,107.0,6.932777777777778,4.0,10.0,0.0,0.0,,S-df69fe,Enterprise,44.0,8756.0,105072.0,annual,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,37.0,0.10250000000000004,3.0,3.0,4.0,0.0,0.0,32.0,6368.0,76416.0,88.66666666666667,18.33333333333333,,8.024351851851852,-1.0915740740740745,,0.0,0.0,,5.0,-1.0,,8.666666666666666,1.333333333333334,,3714.6666666666665,5041.333333333334,,18.666666666666668,25.333333333333332,,0,0,0,False,False
A-e7beab,2023-10-20,2024Q4,2024-10-01,2024-12-31,2.0,17.0,2.2483333333333335,0.0,2.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,1.0,True,0.0,False,,,False,,0,-3.0,-0.1580555555555554,0.0,-1.0,0.0,-1.0,0.0,-57.0,-2793.0,-33516.0,34.25,-17.25,-39.0,2.638125,-0.38979166666666654,-0.37444444444444436,0.25,-0.25,0.0,0.25,-0.25,0.0,3.0,-1.0,-2.0,1991.75,-1991.75,-995.0,20.75,-20.75,-5.0,1,0,1,False,False
A-e83938,2023-11-21,2024Q4,2024-10-01,2024-12-31,3.0,24.0,2.026666666666667,1.0,2.0,1.0,0.0,3.0,S-caca4f,Basic,54.0,1026.0,12312.0,annual,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,-19.0,-2.4083333333333328,-2.0,0.0,-3.0,1.0,0.0,23.0,-493.0,-5916.0,34.5,-10.5,-17.0,3.469513888888889,-1.442847222222222,-1.8747222222222222,0.5,0.5,1.0,2.25,-1.25,0.0,3.5,-1.5,-2.0,1441.75,-415.75,-2158.0,25.75,28.25,38.0,1,1,1,False,False
A-e888d1,2023-03-28,2024Q4,2024-10-01,2024-12-31,6.0,64.0,6.465277777777778,4.0,6.0,0.0,0.0,,S-80c296,Pro,17.0,833.0,9996.0,monthly,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,-21.0,0.36166666666666636,-2.0,2.0,0.0,-1.0,0.0,3.0,567.0,6804.0,73.75,-9.75,23.0,6.459305555555556,0.0059722222222218235,2.455277777777778,0.5,-0.5,-1.0,4.75,-0.75,1.0,6.5,-0.5,2.0,446.25,386.75,833.0,14.75,2.25,3.0,1,0,0,False,False
A-e89151,2023-09-14,2024Q4,2024-10-01,2024-12-31,7.0,79.0,8.346388888888889,3.0,6.0,1.0,0.0,,S-a68b52,Enterprise,44.0,8756.0,105072.0,annual,,0.0,False,0.0,,,1.0,True,0.0,False,,,True,,1,51.0,4.878333333333334,4.0,3.0,3.0,1.0,0.0,36.0,8604.0,103248.0,53.25,25.75,27.0,5.127986111111111,3.2184027777777775,4.688611111111111,0.5,0.5,1.0,2.25,0.75,-2.0,4.5,1.5,1.0,3409.25,5346.75,4179.0,20.75,23.25,21.0,0,1,0,False,False
A-e98302,2023-12-26,2024Q4,2024-10-01,2024-12-31,3.0,30.0,3.4030555555555555,4.0,3.0,1.0,0.0,4.0,,none,0.0,0.0,0.0,none,,0.0,False,0.0,,,1.0,True,0.0,False,,,False,,0,-23.0,-1.0875000000000004,-4.0,0.0,-5.0,0.0,0.0,-34.0,-646.0,-7752.0,37.0,-7.0,13.0,3.553125,-0.1500694444444446,1.921111111111111,0.5,0.5,1.0,2.75,1.25,4.0,4.5,-1.5,1.0,3544.5,-3544.5,-6766.0,25.5,-25.5,-34.0,1,0,1,False,False
A-eafc6e,2023-07-06,2024Q4,2024-10-01,2024-12-31,2.0,21.0,2.3022222222222224,0.0,2.0,0.0,0.0,,S-779baa,Basic,30.0,0.0,0.0,monthly,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,-4.0,-0.03555555555555534,-1.0,-4.0,-1.0,0.0,0.0,-1.0,0.0,0.0,39.25,-18.25,-69.0,3.3582638888888887,-1.0560416666666663,-5.882499999999999,0.0,0.0,0.0,2.0,-2.0,-3.0,4.0,-2.0,-7.0,3383.0,-3383.0,-6766.0,32.25,-2.25,-4.0,1,0,1,False,False
A-eb1312,2024-09-16,2024Q4,2024-10-01,2024-12-31,9.0,119.0,7.9127777777777775,4.0,8.0,0.0,0.0,,S-29ccb8,Basic,25.0,475.0,5700.0,annual,,1.0,True,0.0,,,1.0,True,0.0,False,,,True,,0,37.0,0.828611111111111,1.0,-1.0,0.0,0.0,0.0,0.0,-750.0,-9000.0,100.5,18.5,,7.498472222222222,0.41430555555555504,,0.0,0.0,,4.5,-0.5,,8.0,0.0,,850.0,-375.0,,25.0,0.0,,0,0,1,False,False
A-eb2fdc,2023-11-21,2024Q4,2024-10-01,2024-12-31,7.0,82.0,6.443333333333333,2.0,7.0,0.0,0.0,,S-e44044,Basic,31.0,589.0,7068.0,annual,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-2.0,-1.149166666666667,1.0,0.0,-1.0,0.0,0.0,0.0,-5580.0,-66960.0,59.5,22.5,40.0,4.814583333333333,1.6287500000000001,3.378888888888889,0.0,0.0,0.0,2.0,0.0,0.0,5.75,1.25,3.0,2216.5,-1627.5,-930.0,31.0,0.0,0.0,0,0,1,False,False
A-eb7c38,2024-02-25,2024Q4,2024-10-01,2024-12-31,8.0,85.0,6.7491666666666665,4.0,8.0,0.0,0.0,,S-a76521,Basic,33.0,627.0,7524.0,annual,,0.0,False,0.0,,,3.0,True,0.0,False,,,True,,0,-42.0,-2.132777777777778,-3.0,1.0,-3.0,-1.0,0.0,10.0,627.0,7524.0,96.0,-11.0,-1.0,8.127430555555556,-1.3782638888888892,-4.577777777777778,0.75,-0.75,-1.0,3.0,1.0,1.0,8.5,-0.5,0.0,4634.25,-4007.25,627.0,36.5,-3.5,33.0,1,0,0,False,False
A-eb7fac,2023-10-28,2024Q4,2024-10-01,2024-12-31,6.0,54.0,6.095833333333333,0.0,6.0,0.0,0.0,,S-9464f8,Basic,26.0,494.0,5928.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,-23.0,0.20833333333333304,-1.0,-1.0,1.0,0.0,0.0,19.0,-899.0,-10788.0,66.5,-12.5,0.0,6.192291666666667,-0.09645833333333353,1.9269444444444446,0.5,-0.5,-1.0,3.75,-3.75,-4.0,5.5,0.5,2.0,1947.0,-1453.0,-899.0,33.0,-7.0,19.0,1,0,1,False,False
A-ed510f,2023-01-17,2024Q4,2024-10-01,2024-12-31,9.0,94.0,5.302777777777778,3.0,7.0,0.0,0.0,,S-3d4f7a,Pro,42.0,2058.0,24696.0,monthly,,0.0,False,0.0,,,0.0,False,0.0,False,,,True,,0,55.0,0.8933333333333335,5.0,3.0,3.0,-1.0,0.0,0.0,0.0,0.0,64.25,29.75,52.0,5.202708333333334,0.10006944444444432,0.22861111111111132,0.75,-0.75,-1.0,2.75,0.25,1.0,6.0,1.0,3.0,2058.0,0.0,0.0,42.0,0.0,0.0,0,0,0,False,False
A-ee42db,2023-04-25,2024Q4,2024-10-01,2024-12-31,11.0,120.0,11.159166666666666,7.0,10.0,0.0,0.0,,S-3c9a70,Basic,30.0,570.0,6840.0,monthly,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,88.0,9.836666666666666,7.0,5.0,6.0,0.0,0.0,17.0,-2017.0,-24204.0,62.75,57.25,82.0,4.859791666666666,6.2993749999999995,8.845277777777778,0.25,-0.25,-1.0,4.0,3.0,4.0,6.25,3.75,6.0,2312.0,-1742.0,114.0,45.5,-15.5,6.0,0,0,1,False,False
A-ef84cf,2024-03-01,2024Q4,2024-10-01,2024-12-31,4.0,50.0,2.7397222222222224,3.0,4.0,2.0,1.0,4.5,S-1ffdd8,Basic,8.0,152.0,1824.0,monthly,,1.0,True,0.0,,,0.0,False,0.0,False,,,True,,0,5.0,-0.733333333333333,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,39.0,11.0,19.0,3.142638888888889,-0.4029166666666666,-0.6263888888888887,0.75,1.25,1.0,1.25,1.75,2.0,3.5,0.5,1.0,114.0,38.0,152.0,8.0,0.0,0.0,0,1,0,False,False
