account_id,signup_date,period,period_start,period_end,active_days,usage_count,usage_hours,errors,features_used,tickets_opened,escalations,avg_satisfaction,subscription_id_asof_period_end,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,end_date_inferred,account_churn_event_count_in_period,account_churn_event_in_period,account_churn_event_count_in_next_period,account_churn_event_in_next_period,subscription_ends_in_period,subscription_end_in_period,subscription_ends_in_next_period,subscription_end_in_next_period,active_sub_at_period_end,days_to_contract_end_asof_period_end,satisfaction_missing_flag,usage_count_mom_delta,usage_hours_mom_delta,active_days_mom_delta,errors_mom_delta,features_used_mom_delta,tickets_opened_mom_delta,escalations_mom_delta,seats_mom_delta,mrr_amount_mom_delta,arr_amount_mom_delta,usage_count_roll3_mean,usage_count_vs_roll3_mean,usage_count_roll3_change,usage_hours_roll3_mean,usage_hours_vs_roll3_mean,usage_hours_roll3_change,tickets_opened_roll3_mean,tickets_opened_vs_roll3_mean,tickets_opened_roll3_change,errors_roll3_mean,errors_vs_roll3_mean,errors_roll3_change,features_used_roll3_mean,features_used_vs_roll3_mean,features_used_roll3_change,mrr_amount_roll3_mean,mrr_amount_vs_roll3_mean,mrr_amount_roll3_change,seats_roll3_mean,seats_vs_roll3_mean,seats_roll3_change,usage_drop_flag,tickets_spike_flag,downsell_flag
A-dcc2f0,2023-07-22,2024-12,2024-12-01,2024-12-31,1.0,9.0,0.925,0.0,1.0,0.0,0.0,,S-ff1b11,Basic,32.0,608.0,7296.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,1.0,0.16722222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,-17.0,-52.0,2.614722222222223,-1.6897222222222228,-5.236388888888889,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,-2.0,2.3333333333333335,-1.3333333333333335,-4.0,1400.3333333333333,-792.3333333333333,-2377.0,26.333333333333332,5.666666666666668,17.0,0,0,0
A-dcc3f1,2023-12-27,2024-12,2024-12-01,2024-12-31,2.0,24.0,0.4683333333333333,0.0,2.0,0.0,0.0,,S-3dc066,Basic,21.0,399.0,4788.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-26.0,-2.3819444444444446,-2.0,-6.0,-2.0,0.0,0.0,0.0,0.0,0.0,28.0,-4.0,14.0,1.3136111111111113,-0.845277777777778,-0.1538888888888889,0.0,0.0,0.0,2.3333333333333335,-2.3333333333333335,-1.0,2.3333333333333335,-0.3333333333333335,1.0,1659.0,-1260.0,-3780.0,21.0,0.0,0.0,1,0,0
A-de24d5,2024-11-05,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-c98905,Pro,5.0,245.0,2940.0,monthly,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,-32.0,-2.781111111111111,-3.0,0.0,-2.0,-1.0,0.0,-2.0,-1148.0,-13776.0,16.0,-16.0,,1.3905555555555555,-1.3905555555555555,,0.5,-0.5,,0.0,0.0,,1.0,-1.0,,819.0,-574.0,,6.0,-1.0,,1,0,1
A-de58ca,2023-04-13,2024-12,2024-12-01,2024-12-31,1.0,18.0,2.64,3.0,1.0,0.0,0.0,,S-6e780e,Enterprise,36.0,7164.0,85968.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,10.0,2.6133333333333333,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,14.0,4.0,2.0,0.9162962962962964,1.7237037037037037,2.557777777777778,0.3333333333333333,-0.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,1.0,1.3333333333333333,-0.33333333333333326,-1.0,7164.0,0.0,0.0,36.0,0.0,0.0,0,0,0
A-dec005,2023-10-13,2024-12,2024-12-01,2024-12-31,3.0,39.0,2.713611111111111,0.0,3.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,1.0,True,0.0,False,False,,0,15.0,0.4536111111111114,1.0,-2.0,1.0,0.0,0.0,-54.0,-10746.0,-128952.0,32.666666666666664,6.333333333333336,4.0,2.9075925925925925,-0.1939814814814813,-1.0355555555555553,0.0,0.0,0.0,1.3333333333333333,-1.3333333333333333,-2.0,2.6666666666666665,0.3333333333333335,0.0,3715.0,-3715.0,-399.0,25.0,-25.0,-21.0,0,0,1
A-df10db,2023-06-06,2024-12,2024-12-01,2024-12-31,3.0,34.0,4.936111111111111,3.0,3.0,0.0,0.0,,S-fa7c1a,Enterprise,12.0,2388.0,28656.0,monthly,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,9.0,3.219722222222222,1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,28.333333333333332,5.666666666666668,8.0,2.867500000000001,2.06861111111111,2.9861111111111107,0.0,0.0,0.0,5.0,-2.0,-4.0,2.6666666666666665,0.3333333333333335,0.0,2388.0,0.0,0.0,12.0,0.0,0.0,0,0,0
A-df1e44,2024-02-23,2024-12,2024-12-01,2024-12-31,2.0,23.0,1.758888888888889,1.0,2.0,0.0,0.0,,S-938952,Pro,12.0,588.0,7056.0,monthly,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,-13.0,-1.509722222222222,-2.0,1.0,-2.0,-1.0,0.0,-1.0,-1999.0,-23988.0,19.666666666666668,3.333333333333332,23.0,1.6758333333333333,0.08305555555555566,1.758888888888889,0.3333333333333333,-0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,1.0,2.0,0.0,2.0,1920.6666666666667,-1332.6666666666667,-1999.0,12.666666666666666,-0.6666666666666661,-1.0,0,0,1
A-dfbd31,2023-12-04,2024-12,2024-12-01,2024-12-31,2.0,16.0,1.58,0.0,2.0,0.0,0.0,,S-91c435,Basic,14.0,266.0,3192.0,monthly,,1.0,True,0.0,False,0.0,False,0.0,False,True,,0,16.0,1.58,2.0,0.0,2.0,0.0,0.0,-48.0,-12072.0,-144864.0,13.333333333333334,2.666666666666666,-8.0,1.7097222222222221,-0.12972222222222207,-1.9691666666666667,0.3333333333333333,-0.3333333333333333,-1.0,0.6666666666666666,-0.6666666666666666,-2.0,1.6666666666666667,0.33333333333333326,-1.0,5181.333333333333,-4915.333333333333,-2674.0,45.333333333333336,-31.333333333333336,-46.0,0,0,1
A-e08cd3,2024-09-21,2024-12,2024-12-01,2024-12-31,5.0,45.0,2.3533333333333335,1.0,5.0,2.0,0.0,4.0,S-384681,Basic,67.0,1273.0,15276.0,annual,,1.0,True,0.0,False,1.0,True,0.0,False,True,,0,45.0,2.3533333333333335,5.0,1.0,5.0,2.0,0.0,0.0,-2010.0,-24120.0,24.0,21.0,18.0,1.5994444444444447,0.7538888888888888,-0.09166666666666634,0.6666666666666666,1.3333333333333335,2.0,0.6666666666666666,0.33333333333333337,0.0,2.6666666666666665,2.3333333333333335,2.0,5963.0,-4690.0,-12060.0,67.0,0.0,0.0,0,1,1
A-e1462e,2023-03-12,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-4a8fda,Basic,15.0,285.0,3420.0,annual,,1.0,True,0.0,False,0.0,False,0.0,False,True,,0,-5.0,-0.25277777777777777,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,-8.666666666666666,-21.0,0.3162962962962963,-0.3162962962962963,-0.6961111111111111,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,-1.0,1.0,-1.0,-2.0,190.0,95.0,285.0,15.0,0.0,0.0,1,0,0
A-e19ff6,2023-07-28,2024-12,2024-12-01,2024-12-31,1.0,10.0,1.261111111111111,0.0,1.0,0.0,0.0,,S-d90f0a,Pro,26.0,1274.0,15288.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-12.0,-1.1872222222222222,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,16.0,-6.0,-6.0,2.0349999999999997,-0.7738888888888886,-1.1344444444444446,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-0.33333333333333326,0.0,1274.0,0.0,0.0,26.0,0.0,0.0,1,0,0
A-e1b9cd,2023-02-26,2024-12,2024-12-01,2024-12-31,1.0,13.0,0.15888888888888889,0.0,1.0,0.0,0.0,,S-66a625,Pro,40.0,1960.0,23520.0,monthly,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,-10.0,-3.048611111111111,-2.0,0.0,-2.0,0.0,0.0,0.0,1960.0,23520.0,12.0,1.0,13.0,1.12212962962963,-0.9632407407407411,0.15888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-0.33333333333333326,1.0,653.3333333333334,1306.6666666666665,1960.0,40.0,0.0,0.0,0,0,0
A-e2cd1b,2024-02-04,2024-12,2024-12-01,2024-12-31,3.0,17.0,1.4461111111111111,0.0,3.0,0.0,0.0,,S-3f18be,Enterprise,16.0,3184.0,38208.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,2.0,-0.6872222222222222,2.0,-3.0,2.0,0.0,0.0,-2.0,2842.0,34104.0,20.0,-3.0,-11.0,2.186944444444445,-0.7408333333333337,-1.535277777777778,0.0,0.0,0.0,1.3333333333333333,-1.3333333333333333,-1.0,2.3333333333333335,0.6666666666666665,0.0,1175.3333333333333,2008.6666666666667,3184.0,16.333333333333332,-0.33333333333333215,1.0,0,0,1
A-e351e1,2024-09-26,2024-12,2024-12-01,2024-12-31,2.0,29.0,3.8761111111111113,1.0,2.0,1.0,0.0,3.0,,none,0.0,0.0,0.0,none,,1.0,True,0.0,False,1.0,True,0.0,False,False,,0,22.0,3.012777777777778,1.0,1.0,1.0,1.0,0.0,-33.0,0.0,0.0,23.0,6.0,-4.0,2.1903703703703705,1.6857407407407408,2.0444444444444443,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,-1.0,2.0,0.0,-1.0,209.0,-209.0,-627.0,22.0,-22.0,-33.0,0,1,1
A-e36807,2024-05-17,2024-12,2024-12-01,2024-12-31,2.0,17.0,1.3044444444444445,0.0,2.0,0.0,0.0,,S-003647,Enterprise,9.0,1791.0,21492.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-9.0,-1.213888888888889,-1.0,0.0,-1.0,0.0,0.0,-5.0,-995.0,-11940.0,29.666666666666668,-12.666666666666668,-29.0,3.1481481481481484,-1.8437037037037038,-4.317222222222222,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,-1.0,3.0,-1.0,-2.0,1525.6666666666667,265.33333333333326,1791.0,21.0,-12.0,-31.0,1,0,1
A-e3bd71,2023-03-25,2024-12,2024-12-01,2024-12-31,1.0,11.0,1.6408333333333334,0.0,1.0,0.0,0.0,,S-eccbe0,Pro,31.0,1519.0,18228.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-61.0,-4.629444444444444,-6.0,-5.0,-6.0,0.0,0.0,0.0,-4650.0,-55800.0,40.0,-29.0,-26.0,3.5024074074074076,-1.8615740740740743,-0.9552777777777777,0.0,0.0,0.0,2.0,-2.0,-1.0,4.0,-3.0,-3.0,4619.0,-3100.0,-4650.0,31.0,0.0,0.0,1,0,1
A-e40f45,2024-04-18,2024-12,2024-12-01,2024-12-31,5.0,52.0,4.489722222222222,3.0,4.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,1.0,True,0.0,False,False,,0,31.0,3.145277777777778,2.0,3.0,1.0,0.0,0.0,-21.0,-399.0,-4788.0,28.0,24.0,41.0,2.2067592592592593,2.282962962962963,3.7036111111111114,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,133.0,-133.0,0.0,14.0,-14.0,-21.0,0,0,1
A-e4144b,2024-10-22,2024-12,2024-12-01,2024-12-31,3.0,30.0,2.077777777777778,4.0,3.0,0.0,0.0,,S-35c8a3,Enterprise,41.0,8159.0,97908.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,14.0,0.923888888888889,1.0,2.0,1.0,0.0,0.0,0.0,8159.0,97908.0,25.0,5.0,1.0,1.2922222222222224,0.7855555555555556,1.432777777777778,0.0,0.0,0.0,2.0,2.0,4.0,2.6666666666666665,0.3333333333333335,0.0,2719.6666666666665,5439.333333333334,8159.0,27.333333333333332,13.666666666666668,41.0,0,0,0
A-e43bf7,2023-03-24,2024-12,2024-12-01,2024-12-31,1.0,8.0,0.18444444444444444,0.0,1.0,1.0,0.0,3.0,S-ee2669,Enterprise,44.0,8756.0,105072.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-14.0,-1.1744444444444444,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,-4.666666666666666,0.0,0.8722222222222223,-0.6877777777777779,-0.8888888888888888,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,-0.3333333333333333,-1.0,1.3333333333333333,-0.33333333333333326,0.0,8756.0,0.0,0.0,44.0,0.0,0.0,1,0,0
A-e4bf56,2024-10-28,2024-12,2024-12-01,2024-12-31,2.0,18.0,1.535,0.0,2.0,0.0,0.0,,S-51569a,Enterprise,22.0,4378.0,52536.0,monthly,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,-15.0,-1.853611111111111,-2.0,0.0,-2.0,0.0,0.0,-13.0,2663.0,31956.0,23.666666666666668,-5.666666666666668,-2.0,2.1958333333333333,-0.6608333333333334,-0.12888888888888905,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,-2.0,2.6666666666666665,-0.6666666666666665,0.0,2031.0,2347.0,4378.0,19.0,3.0,22.0,1,0,1
A-e51ec7,2023-09-23,2024-12,2024-12-01,2024-12-31,1.0,14.0,2.061111111111111,0.0,1.0,0.0,0.0,,S-2852dd,Enterprise,10.0,1990.0,23880.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,7.0,1.9638888888888886,0.0,0.0,0.0,0.0,0.0,-73.0,-14527.0,-174324.0,11.0,3.0,2.0,0.9327777777777776,1.1283333333333334,1.4211111111111108,0.3333333333333333,-0.3333333333333333,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,11674.666666666666,-9684.666666666666,-14527.0,58.666666666666664,-48.666666666666664,-73.0,0,0,1
A-e5d6ab,2023-04-15,2024-12,2024-12-01,2024-12-31,1.0,9.0,0.605,1.0,1.0,0.0,0.0,,S-7b211a,Pro,32.0,1568.0,18816.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-18.0,-0.9958333333333333,-1.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,31.0,-22.0,-48.0,2.557314814814815,-1.952314814814815,-4.861111111111111,0.0,0.0,0.0,2.6666666666666665,-1.6666666666666665,-2.0,3.3333333333333335,-2.3333333333333335,-5.0,1292.3333333333333,275.66666666666674,827.0,34.333333333333336,-2.3333333333333357,-7.0,1,0,0
A-e60f9d,2024-08-26,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,2.0,True,0.0,False,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.0,0.0,0.0,20.666666666666668,-20.666666666666668,-62.0,1.7349074074074073,-1.7349074074074073,-5.204722222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-1.6666666666666667,-5.0,380.0,-380.0,-1140.0,29.666666666666668,-29.666666666666668,-60.0,0,0,1
A-e61e98,2023-10-20,2024-12,2024-12-01,2024-12-31,2.0,10.0,0.6238888888888889,3.0,2.0,0.0,0.0,,S-05b245,Enterprise,34.0,6766.0,81192.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,10.0,0.6238888888888889,2.0,3.0,2.0,-1.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.2850000000000003,0.33888888888888863,0.39277777777777784,0.3333333333333333,-0.3333333333333333,0.0,1.0,2.0,3.0,1.0,1.0,1.0,6766.0,0.0,0.0,34.0,0.0,0.0,0,0,0
A-e693b6,2023-05-25,2024-12,2024-12-01,2024-12-31,3.0,30.0,1.6930555555555555,0.0,3.0,0.0,0.0,,S-770d98,Enterprise,55.0,10945.0,131340.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,17.0,1.285,2.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.333333333333334,15.666666666666666,30.0,0.7003703703703703,0.9926851851851852,1.6930555555555555,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,0.0,1.3333333333333333,1.6666666666666667,3.0,7645.0,3300.0,9900.0,55.0,0.0,0.0,0,0,0
A-e6afc1,2023-02-24,2024-12,2024-12-01,2024-12-31,1.0,11.0,1.3352777777777778,0.0,1.0,0.0,0.0,,S-aaed3e,Pro,9.0,0.0,0.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,4.0,0.9327777777777777,0.0,0.0,0.0,0.0,0.0,7.0,-98.0,-1176.0,13.666666666666666,-2.666666666666666,-12.0,1.16287037037037,0.1724074074074078,-0.41555555555555546,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-0.6666666666666667,-2.0,65.33333333333333,-65.33333333333333,-98.0,4.333333333333333,4.666666666666667,7.0,0,0,1
A-e7a1e2,2024-06-23,2024-12,2024-12-01,2024-12-31,4.0,44.0,5.005,2.0,4.0,0.0,0.0,,S-df69fe,Enterprise,44.0,8756.0,105072.0,annual,,1.0,True,0.0,False,1.0,True,0.0,False,True,,0,-6.0,3.6933333333333334,0.0,0.0,0.0,0.0,0.0,39.0,7761.0,93132.0,35.666666666666664,8.333333333333336,31.0,2.310925925925926,2.694074074074074,4.388888888888888,0.0,0.0,0.0,1.3333333333333333,0.6666666666666667,2.0,3.3333333333333335,0.6666666666666665,2.0,3326.3333333333335,5429.666666666666,8528.0,20.333333333333332,23.666666666666668,32.0,0,0,0
A-e7beab,2023-10-20,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,1.0,True,0.0,False,False,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.0,-2793.0,-33516.0,5.666666666666667,-5.666666666666667,-17.0,0.7494444444444445,-0.7494444444444445,-2.2483333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,-2.0,1862.0,-1862.0,-2793.0,38.0,-38.0,-57.0,0,0,1
A-e83938,2023-11-21,2024-12,2024-12-01,2024-12-31,1.0,9.0,0.9475,0.0,1.0,1.0,0.0,3.0,S-caca4f,Basic,54.0,1026.0,12312.0,annual,,1.0,True,0.0,False,0.0,False,0.0,False,True,,0,9.0,0.9475,1.0,0.0,1.0,1.0,0.0,47.0,-367.0,-4404.0,8.0,1.0,-6.0,0.6755555555555558,0.2719444444444442,-0.1316666666666666,0.3333333333333333,0.6666666666666667,1.0,0.3333333333333333,-0.3333333333333333,-1.0,0.6666666666666666,0.33333333333333337,0.0,1312.6666666666667,-286.66666666666674,-493.0,30.666666666666668,23.333333333333332,23.0,0,1,1
A-e888d1,2023-03-28,2024-12,2024-12-01,2024-12-31,2.0,23.0,2.9375,0.0,2.0,0.0,0.0,,S-80c296,Pro,17.0,833.0,9996.0,monthly,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,12.0,2.5433333333333334,1.0,0.0,1.0,0.0,0.0,3.0,147.0,1764.0,21.333333333333332,1.6666666666666679,-7.0,2.155092592592593,0.782407407407407,-0.19611111111111112,0.0,0.0,0.0,1.3333333333333333,-1.3333333333333333,-4.0,2.0,0.0,-1.0,1766.6666666666667,-933.6666666666667,-2948.0,16.666666666666668,0.33333333333333215,-2.0,0,0,0
A-e89151,2023-09-14,2024-12,2024-12-01,2024-12-31,4.0,53.0,5.232222222222222,2.0,4.0,0.0,0.0,,S-a68b52,Enterprise,44.0,8756.0,105072.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,48.0,4.708611111111111,3.0,1.0,3.0,0.0,0.0,13.0,7237.0,86844.0,26.333333333333332,26.666666666666668,32.0,2.7821296296296296,2.4500925925925925,2.6416666666666666,0.3333333333333333,-0.3333333333333333,-1.0,1.0,1.0,2.0,2.3333333333333335,1.6666666666666665,2.0,3475.6666666666665,5280.333333333334,8604.0,27.666666666666668,16.333333333333332,36.0,0,0,0
A-e98302,2023-12-26,2024-12,2024-12-01,2024-12-31,1.0,5.0,0.19444444444444445,4.0,1.0,0.0,0.0,,,none,0.0,0.0,0.0,none,,0.0,False,0.0,False,1.0,True,0.0,False,False,,0,-6.0,-0.8169444444444445,0.0,4.0,0.0,-1.0,0.0,-16.0,-304.0,-3648.0,10.0,-5.0,-9.0,1.134351851851852,-0.9399074074074076,-2.0027777777777778,0.3333333333333333,-0.3333333333333333,0.0,1.3333333333333333,2.666666666666667,4.0,1.0,0.0,0.0,316.6666666666667,-316.6666666666667,-646.0,16.666666666666668,-16.666666666666668,-34.0,1,0,1
A-eafc6e,2023-07-06,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-779baa,Basic,30.0,0.0,0.0,monthly,,1.0,True,0.0,False,0.0,False,0.0,False,True,,0,-21.0,-2.3022222222222224,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0,0.0,0.7674074074074074,-0.7674074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1,0,0
A-eb1312,2024-09-16,2024-12,2024-12-01,2024-12-31,2.0,15.0,0.9183333333333333,1.0,2.0,0.0,0.0,,S-29ccb8,Basic,25.0,475.0,5700.0,annual,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,-32.0,-2.399722222222222,-2.0,0.0,-2.0,0.0,0.0,0.0,-750.0,-9000.0,39.666666666666664,-24.666666666666664,-42.0,2.637592592592593,-1.7192592592592595,-2.7580555555555555,0.0,0.0,0.0,1.3333333333333333,-0.33333333333333326,-1.0,3.3333333333333335,-1.3333333333333335,-2.0,1016.3333333333334,-541.3333333333334,-874.0,40.333333333333336,-15.333333333333336,-46.0,1,0,1
A-eb2fdc,2023-11-21,2024-12,2024-12-01,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,S-e44044,Basic,31.0,589.0,7068.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-53.0,-5.216388888888889,-5.0,0.0,-5.0,0.0,0.0,0.0,-930.0,-11160.0,27.333333333333332,-27.333333333333332,-29.0,2.147777777777778,-2.147777777777778,-1.2269444444444444,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,-2.0,2.3333333333333335,-2.3333333333333335,-2.0,2759.0,-2170.0,-5580.0,31.0,0.0,0.0,1,0,1
A-eb7c38,2024-02-25,2024-12,2024-12-01,2024-12-31,1.0,8.0,0.31333333333333335,0.0,1.0,0.0,0.0,,S-a76521,Basic,33.0,627.0,7524.0,annual,,0.0,False,0.0,False,1.0,True,0.0,False,True,,0,-18.0,-1.6419444444444444,-2.0,-1.0,-1.0,0.0,0.0,19.0,-59.0,-708.0,28.333333333333332,-20.333333333333332,-43.0,2.249722222222222,-1.9363888888888887,-4.167222222222222,0.0,0.0,0.0,1.3333333333333333,-1.3333333333333333,-3.0,2.6666666666666665,-1.6666666666666665,-4.0,2759.3333333333335,-2132.3333333333335,-6338.0,27.333333333333332,5.666666666666668,-2.0,1,0,1
A-eb7fac,2023-10-28,2024-12,2024-12-01,2024-12-31,1.0,10.0,1.4777777777777779,0.0,1.0,0.0,0.0,,S-9464f8,Basic,26.0,494.0,5928.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-18.0,-1.823888888888889,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,18.0,-8.0,-6.0,2.0319444444444446,-0.5541666666666667,0.16138888888888903,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,494.0,0.0,0.0,26.0,0.0,0.0,1,0,0
A-ed510f,2023-01-17,2024-12,2024-12-01,2024-12-31,3.0,28.0,1.0352777777777777,3.0,3.0,0.0,0.0,,S-3d4f7a,Pro,42.0,2058.0,24696.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,15.0,-0.16000000000000014,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,31.333333333333332,-3.333333333333332,-25.0,1.7675925925925926,-0.7323148148148149,-2.036944444444445,0.0,0.0,0.0,1.0,2.0,3.0,2.6666666666666665,0.3333333333333335,-1.0,2058.0,0.0,0.0,42.0,0.0,0.0,0,0,0
A-ee42db,2023-04-25,2024-12,2024-12-01,2024-12-31,4.0,41.0,4.010277777777778,3.0,4.0,0.0,0.0,,S-3c9a70,Basic,30.0,570.0,6840.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,15.0,1.8002777777777776,2.0,3.0,2.0,0.0,0.0,17.0,570.0,6840.0,40.0,1.0,-12.0,3.7197222222222224,0.29055555555555523,-0.9286111111111115,0.0,0.0,0.0,2.3333333333333335,0.6666666666666665,-1.0,3.3333333333333335,0.6666666666666665,0.0,190.0,380.0,570.0,18.666666666666668,11.333333333333332,17.0,0,0,0
A-ef84cf,2024-03-01,2024-12,2024-12-01,2024-12-31,2.0,27.0,1.1055555555555556,0.0,2.0,0.0,0.0,,S-1ffdd8,Basic,8.0,152.0,1824.0,monthly,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,13.0,0.8138888888888889,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,16.666666666666668,10.333333333333332,18.0,0.9132407407407408,0.19231481481481483,-0.2369444444444444,0.6666666666666666,-0.6666666666666666,-1.0,1.0,-1.0,-3.0,1.3333333333333333,0.6666666666666667,1.0,152.0,0.0,0.0,8.0,0.0,0.0,0,0,0
A-f03140,2023-11-22,2024-12,2024-12-01,2024-12-31,2.0,21.0,2.2491666666666665,1.0,2.0,0.0,0.0,,S-ffd1ee,Pro,27.0,0.0,0.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-6.0,-0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,-4.666666666666668,-8.0,2.6780555555555554,-0.4288888888888889,-0.476666666666667,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,1.0,2.3333333333333335,-0.3333333333333335,-1.0,1791.0,-1791.0,-5373.0,27.0,0.0,0.0,1,0,0
A-f17767,2023-01-30,2024-12,2024-12-01,2024-12-31,4.0,40.0,2.8025,2.0,4.0,0.0,0.0,,S-1f8215,Pro,15.0,735.0,8820.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,40.0,2.8025,4.0,2.0,4.0,0.0,0.0,3.0,147.0,1764.0,17.0,23.0,29.0,1.236666666666667,1.5658333333333332,1.8950000000000002,0.0,0.0,0.0,1.3333333333333333,0.6666666666666667,0.0,1.6666666666666667,2.333333333333333,3.0,637.0,98.0,147.0,13.0,2.0,3.0,0,0,0
A-f19409,2023-03-16,2024-12,2024-12-01,2024-12-31,1.0,22.0,2.3944444444444444,0.0,2.0,0.0,0.0,,S-2e55e6,Basic,35.0,665.0,7980.0,annual,,0.0,False,0.0,False,0.0,False,0.0,False,True,,0,-31.0,-0.7594444444444446,-4.0,-4.0,-3.0,-1.0,0.0,12.0,-462.0,-5544.0,34.333333333333336,-12.333333333333336,-6.0,3.282407407407408,-0.8879629629629635,-1.9044444444444442,0.3333333333333333,-0.3333333333333333,0.0,3.0,-3.0,-5.0,3.3333333333333335,-1.3333333333333335,-1.0,973.0,-308.0,-462.0,27.0,8.0,12.0,1,0,1
